transaction_id,step,type,amount,fraud_probability,expected_loss,risk_band,rank,isFraud
demo-011191,335,PAYMENT,369.11,0.020853762293798064,7.697332200263803,low,322,0
demo-011090,332,CASH_IN,699.31,0.01098834258706795,7.684257854562487,low,323,0
demo-011680,350,TRANSFER,188.48,0.04007607102730629,7.553537867226688,low,324,0
demo-010565,315,PAYMENT,577.84,0.012893154874802264,7.450180612855741,low,325,0
demo-011982,359,TRANSFER,443.46,0.016723562304476542,7.416230939543167,low,326,0
demo-010473,312,TRANSFER,523.27,0.014133561066235348,7.395668499128971,low,327,0
demo-011870,356,TRANSFER,176.6,0.041681894932711815,7.361022645116906,low,328,0
demo-011546,346,CASH_OUT,426.92,0.01723599046382167,7.3583890488147485,low,329,0
demo-011141,333,CASH_IN,445.31,0.01634317725264177,7.2777802623739065,low,330,0
demo-010807,323,CASH_IN,249.6,0.028592566050761537,7.136704486270079,low,331,0
demo-010499,313,CASH_OUT,326.07,0.021863077912943774,7.128893815073576,low,332,0
demo-011038,330,CASH_OUT,241.65,0.028957542909638357,6.997590244114109,low,333,0
demo-011344,339,CASH_IN,1087.4,0.006394989126943832,6.953911176638724,low,334,1
demo-010788,322,PAYMENT,412.16,0.016536399270229346,6.815642323217728,low,335,0
demo-010967,329,DEBIT,727.69,0.009331743783316825,6.790616633681821,low,336,0
demo-011061,331,CASH_OUT,503.44,0.013458961996303488,6.7757798274190275,low,337,0
demo-011628,349,TRANSFER,103.65,0.06527347902276234,6.765596100709317,low,338,0
demo-011833,355,CASH_OUT,414.38,0.016300488790468366,6.754596544994282,low,339,0
demo-011471,344,CASH_OUT,422.25,0.015924002722066857,6.72391014939273,low,340,0
demo-011200,335,TRANSFER,409.89,0.01624058808664952,6.656854650836772,low,341,0
demo-010540,314,TRANSFER,125.68,0.05268529364508345,6.621487705314089,low,342,0
demo-011373,340,PAYMENT,276.82,0.023850199052108414,6.602212101604651,low,343,0
demo-010299,307,DEBIT,986.53,0.006574872428600338,6.486308896987092,low,344,0
demo-010789,322,CASH_OUT,475.49,0.013451786315052065,6.396189874944106,low,345,0
demo-010270,306,TRANSFER,317.83,0.01993705778269707,6.33659507507461,low,346,0
demo-010513,313,PAYMENT,333.28,0.018979590868635356,6.325518044698791,low,347,0
demo-010372,309,TRANSFER,165.4,0.03785385258192287,6.261027217050043,low,348,0
demo-010413,310,TRANSFER,164.75,0.03785331785017637,6.2363341158165575,low,349,0
demo-010613,316,PAYMENT,277.38,0.022152721010845006,6.144721753988188,low,350,0
demo-011571,347,CASH_OUT,182.09,0.03324535765269782,6.053647174979747,low,351,0
demo-011305,337,TRANSFER,63.53,0.09349134755483293,5.939505310158537,low,352,1
demo-010566,315,CASH_OUT,143.27,0.041312336621775546,5.918818467801783,low,353,1
demo-011872,356,CASH_OUT,324.6,0.018092602349221287,5.87285872255723,low,354,0
demo-011968,359,CASH_OUT,360.6,0.01626078646527783,5.863639599379185,low,355,0
demo-011701,351,TRANSFER,115.01,0.050677248705559653,5.828390373626416,low,356,0
demo-010581,315,TRANSFER,123.99,0.04698275605011005,5.825391922653145,low,357,0
demo-011853,356,CASH_OUT,252.9,0.022803242163640797,5.766939943184758,low,358,0
demo-011166,334,CASH_OUT,211.35,0.026965937120326057,5.699250810380912,low,359,0
demo-011430,342,CASH_OUT,316.75,0.017965943220733447,5.690712515167319,low,360,0
demo-010406,310,CASH_OUT,353.18,0.016019783847194182,5.657867259152042,low,361,0
demo-011973,359,TRANSFER,315.84,0.01789013307799934,5.650419631355311,low,362,0
demo-011493,345,CASH_IN,479.89,0.011525183768442077,5.530820438637668,low,363,0
demo-011840,355,CASH_IN,509.88,0.010788962622607735,5.501076262015232,low,364,0
demo-011660,349,DEBIT,825.95,0.0066405842313736405,5.484790545903059,low,365,0
demo-011852,356,CASH_OUT,216.55,0.02531972484985553,5.482986416236216,low,366,0
demo-010722,319,DEBIT,885.84,0.006107971047830114,5.410685073009828,low,367,0
demo-011298,337,CASH_OUT,134.34,0.04002510214663372,5.376972222378774,low,368,0
demo-011030,330,PAYMENT,876.47,0.006123772911645396,5.3673032438698405,low,369,0
demo-011532,345,CASH_OUT,302.09,0.017484222352767437,5.281808730547515,low,370,0
demo-010917,327,CASH_OUT,97.51,0.054118655000057476,5.277110049055604,low,371,0
demo-010323,307,PAYMENT,849.84,0.006206015669786123,5.274120356811039,low,372,0
demo-010570,315,PAYMENT,419.68,0.012424481600411062,5.214306438060515,low,373,0
demo-010332,308,TRANSFER,166.55,0.03095811817301548,5.156074581715728,low,374,0
demo-011803,354,PAYMENT,552.9,0.009273479744665112,5.12730695082534,low,375,0
demo-010553,315,TRANSFER,99.75,0.0513739962877012,5.1245561296981945,low,376,1
demo-011094,332,TRANSFER,191.22,0.02670852633027903,5.107204404875956,low,377,0
demo-010587,316,TRANSFER,108.9,0.04648265139356732,5.061960736759481,low,378,0
demo-010483,312,CASH_OUT,155.99,0.03243002151887985,5.058759056730069,low,379,0
demo-011624,349,TRANSFER,271.37,0.01862761429474061,5.05497569116376,low,380,0
demo-011955,358,CASH_OUT,261.07,0.01933939780394841,5.048936584676811,low,381,0
demo-011130,333,TRANSFER,94.19,0.05332529663838044,5.022709690369053,low,382,0
demo-011927,358,TRANSFER,204.09,0.024589985690775907,5.018570179630455,low,383,0
demo-010600,316,CASH_OUT,220.49,0.022691262365011736,5.003196438861438,low,384,0
demo-010973,329,CASH_IN,878.53,0.0056120086445068254,4.930317954458581,low,385,0
demo-011796,354,TRANSFER,333.22,0.014661997451767645,4.885670790878015,low,386,0
demo-010756,321,CASH_OUT,257.37,0.01893396980468334,4.873035808631351,low,387,0
demo-011383,341,PAYMENT,508.46,0.009578616533654733,4.870343362702085,low,388,0
demo-011530,345,PAYMENT,532.21,0.009147578244472682,4.868432617490806,low,389,0
demo-010515,313,PAYMENT,193.95,0.025051051685238534,4.858651474352014,low,390,0
demo-010956,328,CASH_OUT,266.11,0.018234791395876644,4.852460338356734,low,391,0
demo-011281,337,TRANSFER,96.63,0.05012797984994012,4.843866692899714,low,392,0
demo-010846,324,CASH_OUT,148.74,0.03235886240011333,4.813057193392856,low,393,0
demo-011123,333,TRANSFER,215.05,0.0222943900476269,4.794408579742165,low,394,0
demo-011480,344,DEBIT,953.56,0.004994003080164688,4.762081577121839,low,395,0
demo-011893,357,CASH_OUT,299.9,0.015859720014412257,4.756330032322236,low,396,0
demo-011026,330,TRANSFER,277.97,0.016748986467208387,4.655715768289916,low,397,0
demo-010596,316,CASH_OUT,249.86,0.01850150048657299,4.622784911575128,low,398,0
demo-011125,333,TRANSFER,125.68,0.03648803337808667,4.585816034957933,low,399,0
demo-011867,356,CASH_OUT,218.55,0.020930120900719874,4.574277922852328,low,400,0
demo-011419,342,PAYMENT,995.96,0.004538968338467697,4.520630906380287,low,401,0
demo-010531,314,CASH_OUT,167.22,0.026355996474231747,4.407249730421032,low,402,0
demo-010522,314,PAYMENT,273.08,0.016105871251269464,4.3981913212966655,low,403,0
demo-010670,318,TRANSFER,119.9,0.03657306716429637,4.385110752999135,low,404,0
demo-010900,326,CASH_OUT,213.29,0.020509703771052767,4.374514717327845,low,405,0
demo-011952,358,CASH_IN,258.75,0.01678539119079804,4.343219970618993,low,406,0
demo-010426,310,CASH_OUT,162.73,0.02653928150523806,4.318737279347389,low,407,0
demo-011066,331,CASH_OUT,224.65,0.019158011090314127,4.303847191439068,low,408,0
demo-011878,356,CASH_OUT,265.57,0.016185438760476054,4.298366971619625,low,409,0
demo-010760,321,TRANSFER,126.89,0.033623863293668024,4.266532013333536,low,410,0
demo-011618,348,TRANSFER,219.36,0.019433199418183136,4.262866624372653,low,411,0
demo-011375,340,PAYMENT,328.76,0.01266319386748547,4.163151615874523,low,412,0
demo-010409,310,PAYMENT,616.53,0.006746795348006898,4.159601735906693,low,413,0
demo-011366,340,TRANSFER,114.66,0.036106083054101186,4.139923482983241,low,414,0
demo-011854,356,PAYMENT,547.69,0.007481333166204561,4.097451361798576,low,415,0
demo-010747,320,TRANSFER,570.41,0.007060712186571983,4.027500838342524,low,416,0
demo-011933,358,TRANSFER,314.58,0.012703788473096897,3.996357777866822,low,417,0
demo-010793,322,PAYMENT,463.53,0.00850592726594955,3.942752465585595,low,418,0
demo-011948,358,CASH_OUT,198.01,0.019888216898714593,3.9380658281144765,low,419,0
demo-011792,354,CASH_OUT,246.27,0.015926940827688266,3.9223277176347895,low,420,0
demo-011395,341,TRANSFER,96.58,0.040564599254349944,3.9177289959851174,low,421,0
demo-010420,310,TRANSFER,196.4,0.01985258869928732,3.8990484205400295,low,422,0
demo-011034,330,DEBIT,566.69,0.006877254036021581,3.8972710896730702,low,423,0
demo-010687,318,CASH_OUT,304.3,0.012801809294724863,3.895590568384776,low,424,0
demo-010478,312,PAYMENT,363.57,0.010626920341612188,3.863629428599943,low,425,0
demo-011561,346,PAYMENT,228.59,0.01666949708656259,3.8104803390173423,low,426,0
demo-010337,308,TRANSFER,237.95,0.0160094412040521,3.8094465345041972,low,427,0
demo-011871,356,TRANSFER,119.53,0.03146838482586858,3.761416038236071,low,428,0
demo-011137,333,CASH_OUT,378.39,0.009921218565193011,3.7540898928833832,low,429,0
demo-011138,333,PAYMENT,519.31,0.0072171092094555165,3.747916983562344,low,430,0
demo-010818,323,TRANSFER,89.21,0.041668922948220284,3.717284616210731,low,431,0
demo-010326,307,PAYMENT,531.72,0.006958993041717251,3.700235780141897,low,432,0
demo-010331,308,PAYMENT,496.57,0.007425593032855684,3.687326732325147,low,433,0
demo-011743,352,TRANSFER,119.29,0.03088484778230176,3.6842534919507774,low,434,0
demo-011673,350,CASH_OUT,273.23,0.013365498074953425,3.651855039019525,low,435,0
demo-010486,312,PAYMENT,257.85,0.014107744617426567,3.6376819496034405,low,436,0
demo-010839,324,TRANSFER,160.69,0.02240635877829469,3.600477792084174,low,437,0
demo-011232,336,PAYMENT,230.1,0.015571617304240235,3.583029141705678,low,438,0
demo-010764,321,TRANSFER,45.79,0.07791875471380319,3.567899778345048,low,439,0
demo-010509,313,CASH_OUT,91.21,0.03867064586599737,3.5271496094376196,low,440,0
demo-011098,332,TRANSFER,207.96,0.016811121142020092,3.4960407526944985,low,441,0
demo-011407,341,CASH_OUT,265.69,0.013087015346214322,3.477089107335683,low,442,0
demo-011238,336,CASH_OUT,101.91,0.034117612156338024,3.476925854852408,low,443,0
demo-011482,344,CASH_OUT,168.87,0.02044732401184054,3.4529396058795117,low,444,0
demo-010593,316,CASH_OUT,280.51,0.012248209090243161,3.4357451319041092,low,445,0
demo-010697,319,CASH_OUT,136.31,0.02517169446649455,3.431153672727872,low,446,1
demo-010862,325,CASH_IN,340.8,0.009943314652256181,3.3886816334889067,low,447,0
demo-011943,358,CASH_OUT,227.32,0.01473871744336919,3.3504052492266845,low,448,0
demo-010742,320,TRANSFER,94.42,0.03529031300844308,3.332111354257196,low,449,0
demo-010471,312,PAYMENT,62.44,0.053244149779086224,3.3245647122061435,low,450,0
demo-010510,313,CASH_OUT,457.86,0.007205092261700464,3.2989235429421746,low,451,0
demo-011521,345,PAYMENT,410.25,0.007956767827632029,3.26426400128604,low,452,0
demo-011400,341,PAYMENT,253.02,0.012891491956429548,3.2618052948158045,low,453,0
demo-011554,346,CASH_OUT,235.33,0.01355862197875803,3.190750510261127,low,454,0
demo-010982,329,CASH_OUT,179.16,0.017766616136042565,3.183066946933386,low,455,1
demo-011271,337,PAYMENT,85.29,0.03725508371216613,3.1774860898106496,low,456,0
demo-011798,354,CASH_IN,188.29,0.016473726201787647,3.101837906534596,low,457,0
demo-010870,325,TRANSFER,105.56,0.02923530339050717,3.0860786259019366,low,458,0
demo-011223,335,CASH_OUT,218.9,0.014090760684895128,3.0844675139235433,low,459,1
demo-010474,312,PAYMENT,206.89,0.014883090840005973,3.0791626638888356,low,460,0
demo-010431,311,CASH_OUT,420.05,0.007286301564067741,3.0606109719866548,low,461,0
demo-011781,354,TRANSFER,95.99,0.03175595921721454,3.048254525260423,low,462,0
demo-011193,335,CASH_OUT,176.63,0.017194503130087822,3.037065087867412,low,463,0
demo-010417,310,PAYMENT,492.82,0.006151114580196889,3.031392287412631,low,464,0
demo-010819,323,PAYMENT,366.18,0.00825323201160553,3.022168498009713,low,465,0
demo-011006,329,PAYMENT,485.88,0.006208913753005384,3.016787014310256,low,466,0
demo-011127,333,PAYMENT,475.13,0.006291261797735838,2.9891672179582285,low,467,0
demo-011279,337,CASH_IN,213.31,0.013987015910211313,2.9835703638071753,low,468,0
demo-011848,356,CASH_IN,681.42,0.004331523829560389,2.95158696793904,low,469,1
demo-010524,314,PAYMENT,178.3,0.016418230408100826,2.9273704817643775,low,470,0
demo-011545,346,CASH_OUT,116.59,0.024979279703451814,2.9123342206254472,low,471,0
demo-011257,336,CASH_OUT,103.25,0.028064501628469286,2.8976597931394537,low,472,0
demo-011606,348,PAYMENT,136.27,0.021228196884282662,2.892766389421199,low,473,0
demo-011461,343,CASH_OUT,230.8,0.012515324589836592,2.8885369153342855,low,474,0
demo-010457,311,TRANSFER,118.5,0.023819072509723236,2.8225600924022034,low,475,0
demo-010527,314,CASH_IN,178.06,0.015847212013572923,2.8217545711367946,low,476,0
demo-011133,333,CASH_IN,223.17,0.012611085898273875,2.8144160399177807,low,477,0
demo-010891,326,CASH_OUT,252.95,0.011025132347625043,2.7888072273317546,low,478,0
demo-011267,337,CASH_OUT,85.51,0.032554476272280176,2.783733266042678,low,479,0
demo-010470,312,DEBIT,350.95,0.007916379182089275,2.778253273954231,low,480,0
demo-011004,329,PAYMENT,341.63,0.008049271774752597,2.74987271640873,low,481,0
demo-011907,357,PAYMENT,130.13,0.021094512859490062,2.7450289584054417,low,482,0
demo-011737,352,PAYMENT,370.6,0.007367803770934455,2.730508077508309,low,483,0
demo-010924,327,PAYMENT,567.03,0.0047980916012544126,2.7206618806592893,low,484,0
demo-010932,327,CASH_OUT,94.12,0.02869057383042806,2.700356808919889,low,485,0
demo-011998,359,PAYMENT,402.26,0.006688033348257666,2.690328294670129,low,486,0
demo-011687,350,CASH_OUT,160.19,0.01672179156884083,2.678663791412612,low,487,0
demo-011757,353,TRANSFER,179.34,0.014878824200975369,2.6683683322029226,low,488,0
demo-011602,348,CASH_OUT,307.62,0.00867219323570166,2.6677400831665445,low,489,1
demo-011700,351,PAYMENT,252.8,0.010453858204065,2.6427353539876317,low,490,0
demo-010963,328,TRANSFER,208.66,0.012524577796135713,2.613378402941678,low,491,0
demo-011272,337,PAYMENT,175.42,0.014826991579702164,2.6009508629113536,low,492,0
demo-011120,333,CASH_OUT,85.9,0.029935927465748937,2.5714961693078338,low,493,0
demo-010440,311,CASH_OUT,136.19,0.018709238186558154,2.548011148627355,low,494,0
demo-010271,306,TRANSFER,94.97,0.026596605384054096,2.5258796133236174,low,495,0
demo-010631,317,CASH_OUT,198.99,0.012596185530609748,2.506514958736034,low,496,0
demo-011231,336,TRANSFER,57.26,0.04317052203933343,2.471944091972232,low,497,0
demo-010324,307,CASH_OUT,230.34,0.010729781558113341,2.471497884095827,low,498,0
demo-010551,315,PAYMENT,111.26,0.022172109373890594,2.4668688889390675,low,499,0
demo-011875,356,CASH_IN,252.31,0.009739035687316018,2.4572560942667048,low,500,0
demo-010835,324,PAYMENT,361.52,0.006744750484731503,2.438362195240133,low,501,0
demo-010746,320,CASH_IN,471.45,0.00514434403394872,2.425300994805124,low,502,0
demo-011910,357,PAYMENT,266.97,0.008989970746719492,2.400052490251703,low,503,0
demo-011157,334,TRANSFER,113.37,0.020961631899563814,2.3764202084535495,low,504,0
demo-010665,318,CASH_OUT,239.72,0.009902833801175254,2.3739073188177318,low,505,0
demo-011360,340,TRANSFER,226.66,0.010440320763457077,2.366403104245181,low,506,0
demo-011986,359,CASH_IN,575.99,0.004076907648593328,2.348258036513271,low,507,0
demo-010848,324,CASH_OUT,317.35,0.007381754385629579,2.342599754279547,low,508,0
demo-011599,348,PAYMENT,294.76,0.007939762915925082,2.340324517098077,low,509,0
demo-010282,306,CASH_OUT,106.49,0.02179565198935826,2.321018980346761,low,510,0
demo-011568,346,CASH_OUT,130.47,0.017640199490353618,2.3015168275064366,low,511,0
demo-011845,356,DEBIT,628.33,0.003657462859822579,2.298093638712321,low,512,0
demo-010342,308,CASH_OUT,265.33,0.00865226060769726,2.2957043070403143,low,513,0
demo-010763,321,CASH_IN,535.02,0.00427501541441973,2.2872187470228442,low,514,0
demo-011541,346,CASH_OUT,129.9,0.017410282781514554,2.2615957333187406,low,515,0
demo-011969,359,CASH_IN,318.94,0.007058748993859879,2.2513174041016697,low,516,0
demo-011317,338,CASH_OUT,137.63,0.0162894673866972,2.2419193964311357,low,517,0
demo-011369,340,CASH_OUT,82.68,0.026918237116603624,2.225599844800788,low,518,0
demo-011653,349,PAYMENT,329.31,0.006737193571309593,2.218625214967962,low,519,0
demo-010978,329,TRANSFER,113.98,0.01936010026427124,2.2066642281216358,low,520,0
demo-011692,351,TRANSFER,164.61,0.01334776721402506,2.1971759611006654,low,521,0
demo-011892,357,TRANSFER,271.38,0.008035378610537033,2.18064104732754,low,522,0
demo-010833,324,PAYMENT,197.17,0.011047449957076743,2.1782257080368215,low,523,0
demo-011584,347,CASH_OUT,148.42,0.014665018221699064,2.1765820044645747,low,524,0
demo-011505,345,PAYMENT,326.71,0.006534594852027985,2.134917484106063,low,525,0
demo-010574,315,TRANSFER,57.12,0.037253073504148054,2.127895558556937,low,526,0
demo-011197,335,CASH_OUT,334.67,0.006320109392724781,2.1151510104632023,low,527,0
demo-010319,307,CASH_OUT,130.74,0.016052260054110833,2.0986724794744505,low,528,1
demo-011203,335,CASH_OUT,176.7,0.011773398643180213,2.0803595402499435,low,529,0
demo-010312,307,TRANSFER,162.74,0.012769506800700723,2.0781095367460356,low,530,0
demo-011740,352,CASH_OUT,300.05,0.006894636892372982,2.068735799556513,low,531,0
demo-010654,317,CASH_IN,521.99,0.0039257976836373715,2.0492271328818714,low,532,0
demo-011339,339,CASH_OUT,163.55,0.012509361054770497,2.0459060005077148,low,533,0
demo-010502,313,CASH_OUT,146.42,0.013947262341597768,2.042158152056745,low,534,0
demo-010919,327,CASH_OUT,202.3,0.009985602133167924,2.020087311539871,low,535,0
demo-011009,330,CASH_OUT,329.16,0.006116956634059109,2.0134574456668966,low,536,0
demo-011555,346,CASH_IN,144.77,0.013896307984640751,2.0117685069364417,low,537,0
demo-011064,331,TRANSFER,232.72,0.008629401623958659,2.0082343459276593,low,538,0
demo-011362,340,CASH_OUT,118.63,0.016918584276052855,2.00705165266815,low,539,0
demo-010706,319,CASH_OUT,174.42,0.011487251462982035,2.0036064001733265,low,540,0
demo-010699,319,TRANSFER,77.51,0.02584387848853852,2.0031590216466206,low,541,0
demo-010675,318,TRANSFER,87.9,0.022739336734073096,1.9987876989250253,low,542,0
demo-011464,343,PAYMENT,295.32,0.006764485152843138,1.9976877553376355,low,543,0
demo-011896,357,TRANSFER,48.81,0.0408011890604411,1.9915060380401302,low,544,0
demo-010545,314,PAYMENT,96.77,0.02057575431916951,1.9911157454660333,low,545,0
demo-011301,337,DEBIT,327.82,0.00604113790620424,1.980405828411874,low,546,0
demo-011270,337,CASH_IN,306.4,0.006450016771754655,1.9762851388656262,low,547,0
demo-010539,314,CASH_IN,145.54,0.013468321487712922,1.9601795093217387,low,548,0
demo-010637,317,PAYMENT,368.8,0.005285140675514607,1.949159881129787,low,549,0
demo-010278,306,PAYMENT,403.97,0.004821151417174352,1.947600537995923,low,550,0
demo-011325,338,PAYMENT,149.83,0.01299327453199642,1.9467823231290238,low,551,0
demo-010333,308,PAYMENT,554.81,0.0034942220395615493,1.938629329769143,low,552,0
demo-011603,348,CASH_OUT,191.1,0.01009797379396308,1.9297227920263447,low,553,0
demo-010661,318,TRANSFER,122.22,0.015746969792036707,1.9245946479827263,low,554,0
demo-010678,318,TRANSFER,70.67,0.02720890455200677,1.9228532846903184,low,555,0
demo-011079,332,CASH_OUT,351.27,0.00545277716623039,1.915397035181749,low,556,0
demo-010767,321,PAYMENT,275.26,0.0069562013985913565,1.9147639969762567,low,557,0
demo-011919,358,CASH_OUT,230.89,0.008251589199585328,1.9052094302922562,low,558,0
demo-011397,341,PAYMENT,163.16,0.011673024808446062,1.9045707277460595,low,559,0
demo-010806,323,PAYMENT,179.56,0.010585214500003791,1.9006811156206807,low,560,0
demo-011378,340,PAYMENT,172.81,0.010958634578626022,1.8937616415323628,low,561,0
demo-011514,345,PAYMENT,353.59,0.005347175060180916,1.8907076295293699,low,562,0
demo-010784,322,PAYMENT,105.72,0.01786109964019981,1.888275453961924,low,563,0
demo-011994,359,CASH_OUT,93.29,0.02021436394553413,1.8857980124788791,low,564,1
demo-011581,347,TRANSFER,92.69,0.020325626102912515,1.883982283478961,low,565,0
demo-011246,336,CASH_IN,555.78,0.0033758883786892033,1.8762512431078853,low,566,0
demo-011866,356,CASH_OUT,175.1,0.010666551289133804,1.867713130727329,low,567,1
demo-010655,317,PAYMENT,264.48,0.006994642686762838,1.8499430977950355,low,568,0
demo-011540,346,TRANSFER,141.01,0.01304410332749323,1.8393490102098202,low,569,0
demo-010348,308,TRANSFER,154.62,0.011885000428622927,1.837658766273677,low,570,0
demo-010495,312,CASH_OUT,40.65,0.04510564542638758,1.833544486582655,low,571,0
demo-011159,334,PAYMENT,258.78,0.007031483983756117,1.8196074253164078,low,572,0
demo-011050,331,PAYMENT,359.08,0.005049851780341372,1.8133007772849798,low,573,0
demo-011585,347,TRANSFER,54.72,0.03313001209872623,1.8128742620422993,low,574,0
demo-011991,359,CASH_OUT,102.12,0.01774134511020998,1.8117461626546432,low,575,0
demo-010256,306,PAYMENT,287.49,0.006200481625503122,1.7825764625158926,low,576,0
demo-010520,314,PAYMENT,458.72,0.0038829889073213205,1.7812046715664362,low,577,0
demo-010773,321,CASH_OUT,175.0,0.010142332590137828,1.77490820327412,low,578,0
demo-011104,332,CASH_IN,560.23,0.0031625561479807695,1.7717588307832666,low,579,0
demo-011487,345,CASH_OUT,125.45,0.01408384125445577,1.7668178853714764,low,580,0
demo-011736,352,CASH_OUT,57.41,0.0306843584664182,1.761589019557069,low,581,0
demo-010267,306,CASH_OUT,132.75,0.013199980665977737,1.7522974334085446,low,582,0
demo-010317,307,PAYMENT,479.27,0.003623596428787165,1.7366810604248244,low,583,0
demo-011214,335,CASH_OUT,185.02,0.009375825338843067,1.7347152041927445,low,584,0
demo-011750,353,PAYMENT,440.05,0.003941810617952522,1.7345937624300074,low,585,0
demo-010464,312,CASH_OUT,48.65,0.03557683442938428,1.7308129949895452,low,586,0
demo-010265,306,CASH_OUT,282.65,0.006076479574860472,1.7175169518343123,low,587,1
demo-010541,314,PAYMENT,144.79,0.011854782898462734,1.7164540158684192,low,588,0
demo-011789,354,CASH_OUT,202.89,0.00845170066700278,1.714765548328194,low,589,0
demo-011556,346,TRANSFER,76.16,0.02248321278446091,1.7123214856645428,low,590,0
demo-011826,355,CASH_OUT,134.0,0.012611794638396012,1.6899804815450656,low,591,0
demo-011446,343,CASH_OUT,99.42,0.016842137193996656,1.6744452798271476,low,592,0
demo-010482,312,PAYMENT,51.23,0.03260856988086625,1.670537034996778,low,593,0
demo-010592,316,CASH_OUT,204.5,0.008156926338298166,1.668091436181975,low,594,0
demo-011341,339,DEBIT,340.46,0.004889502982714212,1.6646801854948805,low,595,0
demo-011557,346,TRANSFER,68.0,0.024173424376103023,1.6437928575750056,low,596,0
demo-011087,332,CASH_OUT,101.88,0.016100965341674205,1.640366349009768,low,597,0
demo-011841,355,DEBIT,480.78,0.003410352212350087,1.6396291366536746,low,598,0
demo-011811,355,TRANSFER,70.84,0.023025250803787093,1.6311087669402777,low,599,0
demo-011425,342,TRANSFER,84.69,0.019088908961770748,1.6166396999723647,low,600,0
demo-010512,313,CASH_OUT,36.9,0.043604600410990936,1.6090097551655655,low,601,0
demo-011564,346,PAYMENT,147.14,0.01090928948458995,1.6051928547625651,low,602,0
demo-011880,356,PAYMENT,250.8,0.00633493589744737,1.5888019230798005,low,603,0
demo-010434,311,CASH_OUT,174.24,0.009113419437914968,1.5879222028623041,low,604,0
demo-011033,330,PAYMENT,302.56,0.005236170327443001,1.5842556942711543,low,605,0
demo-010389,309,PAYMENT,291.41,0.005429451942762708,1.582196590640481,low,606,0
demo-011860,356,TRANSFER,85.07,0.018311081296849083,1.5577236859229513,low,607,0
demo-011977,359,TRANSFER,147.32,0.010566885182307272,1.5567135250575073,low,608,0
demo-011802,354,DEBIT,458.82,0.003383902432311172,1.552602113993012,low,609,0
demo-010546,314,CASH_OUT,108.26,0.014309104828246363,1.5491036887059513,low,610,1
demo-010575,315,CASH_OUT,81.57,0.018973978249865246,1.547707405841508,low,611,0
demo-011265,337,PAYMENT,124.23,0.012412689714890896,1.542028443280896,low,612,0
demo-010261,306,TRANSFER,133.9,0.011500214114584028,1.5398786699428013,low,613,0
demo-011017,330,PAYMENT,446.94,0.0034379712014040286,1.5365668487555166,low,614,0
demo-010965,328,PAYMENT,226.59,0.006770483031292301,1.5341237500605225,low,615,0
demo-011563,346,PAYMENT,393.27,0.0038947004769029564,1.5316688565516257,low,616,0
demo-011511,345,CASH_OUT,98.87,0.015485437234313646,1.5310451793565902,low,617,0
demo-010465,312,PAYMENT,239.98,0.006357833094843011,1.5257527861004259,low,618,0
demo-011083,332,TRANSFER,143.82,0.010568402649712266,1.519947669081618,low,619,0
demo-010751,321,PAYMENT,71.45,0.021233532985202145,1.5171359317926933,low,620,0
demo-011997,359,PAYMENT,171.76,0.008806928065144836,1.512677964469277,low,621,0
demo-011548,346,PAYMENT,223.19,0.006678830622477562,1.490648206630767,low,622,0
demo-011307,338,TRANSFER,65.81,0.02244440037731766,1.4770659888312752,low,623,1
demo-010359,309,TRANSFER,62.2,0.023715725878070783,1.4751181496160028,low,624,0
demo-011779,354,CASH_OUT,170.9,0.008570963054559861,1.4647775860242802,low,625,0
demo-010960,328,TRANSFER,70.52,0.02075242930523611,1.4634613146052504,low,626,0
demo-011411,341,TRANSFER,156.58,0.00934176841364159,1.4627340982080004,low,627,0
demo-011491,345,PAYMENT,199.96,0.007266025686868583,1.452914496346242,low,628,0
demo-011490,345,PAYMENT,167.8,0.008626762748395201,1.4475707891807148,low,629,0
demo-011895,357,TRANSFER,107.2,0.013489075874948638,1.446028933794494,low,630,0
demo-010568,315,TRANSFER,73.75,0.019432505555102963,1.4331472846888436,low,631,0
demo-011842,356,PAYMENT,266.95,0.005362152277338089,1.431426550435403,low,632,0
demo-011351,339,PAYMENT,59.27,0.024115696697294135,1.4293373432486234,low,633,0
demo-011894,357,CASH_OUT,130.52,0.010892521077399813,1.4216918510222236,low,634,0
demo-011525,345,DEBIT,393.54,0.0036066594412016433,1.4193647564904948,low,635,0
demo-010475,312,PAYMENT,287.95,0.004901933038434789,1.4115116184172973,low,636,0
demo-011926,358,DEBIT,511.73,0.0027547283364631947,1.4096771316183108,low,637,0
demo-010644,317,PAYMENT,76.44,0.01841372117075362,1.4075448462924067,low,638,0
demo-010822,323,PAYMENT,164.31,0.008549697126553483,1.4048007348640028,low,639,0
demo-010643,317,PAYMENT,53.28,0.02634973997039806,1.4039141456228088,low,640,0
demo-010834,324,TRANSFER,75.82,0.018510785640444456,1.4034877672584984,low,641,0
demo-011163,334,CASH_IN,161.73,0.008666723502365886,1.4016691920376347,low,642,0
demo-011999,359,CASH_OUT,130.25,0.010730314582235615,1.3976234743361888,low,643,0
demo-010874,325,PAYMENT,297.65,0.004678498827176943,1.392555175909217,low,644,0
demo-011099,332,TRANSFER,90.55,0.015344315796205248,1.3894277953463852,low,645,0
demo-011114,332,CASH_OUT,138.41,0.009981038513555324,1.3814755406611925,low,646,0
demo-010876,325,PAYMENT,135.65,0.010182364740766232,1.3812377770849396,low,647,0
